Time (ms),Tendon Contraction (mm),M1 X (mm),M1Y,M2 X,M2 Y,M3 X,M3Y,M4X,M4Y,Markers from bottom to top
36566.668,0.161991637,349.11237,149.91325,341.9097,130.10381,340.45642,54.203293,350.2366,31.564327,
36583.332,0.1515405636,349.10703,149.9079,341.93335,130.03268,340.45065,54.097679,350.17285,31.432772,
36600,0.1410894903,349.11731,149.93497,341.89008,130.02025,340.44577,54.025429,350.15921,31.343609,
36616.668,0.1306384169,349.01285,149.98067,341.87488,129.98222,340.42047,53.971226,350.1102,31.253462,
36633.332,0.1201873436,348.92419,150.0148,341.86124,130.00098,340.39456,53.913185,350.02689,31.154217,
36650,0.1097362702,348.90604,150.04877,341.82605,129.9888,340.36545,53.883072,349.95313,31.093378,
36666.668,0.09928519686,348.88062,150.06557,341.84723,130.01775,340.35031,53.894657,349.91165,31.068539,
36683.332,0.0888341235,348.9184,150.07376,341.90002,130.00102,340.34756,53.935791,349.87875,31.064545,
36700,0.07838305015,348.89264,150.10002,341.85623,130.04805,340.37152,54.042843,349.86545,31.1005,
36716.668,0.0679319768,348.65955,150.19695,341.73132,130.12729,340.44846,54.156494,349.9411,31.193247,
36733.332,0.05748090344,348.36261,150.29646,341.58359,130.19846,340.57935,54.263763,350.1232,31.309046,
36750,0.04702983009,348.07559,150.41885,341.41046,130.31462,340.68417,54.39407,350.259,31.419865,
36766.668,0.03657875674,347.83243,150.54752,341.34375,130.37581,340.75107,54.505463,350.36169,31.53896,
36783.332,0.02612768338,347.78195,150.63493,341.35263,130.45332,340.70685,54.630184,350.25955,31.591415,
36800,0.01567661003,348.21451,150.22888,341.48746,130.43619,340.60086,54.874413,350.03857,31.77173,
36816.668,0.005225536677,350.05923,148.8942,341.85257,130.10553,340.85959,55.531078,350.61639,32.805347,
36833.332,1.780235837,353.23117,146.31599,342.61899,129.43478,341.79459,56.767635,353.67538,35.654602,
36850,5.497787144,356.35544,143.52605,343.57471,128.70943,343.17053,57.979164,357.08041,38.800823,
36866.668,9.058258818,358.51251,141.24515,344.22418,128.15558,344.19116,58.931244,359.52859,41.553162,
36883.332,12.77581012,359.88458,139.21191,344.38971,127.72032,344.84079,59.657639,361.22534,43.879269,
36900,16.3362818,360.5137,137.48189,344.32617,127.36293,345.32919,60.079041,362.47867,45.913643,
36916.668,18.53957709,361.12329,136.05659,344.40396,126.96791,345.8822,60.18409,363.47083,47.095768,
36933.332,18.55002816,361.41107,135.29353,344.44064,126.7209,346.14514,60.175873,364.03244,47.939625,
36950,18.56047924,361.89835,134.3214,344.57614,126.49352,346.23364,60.146782,364.30417,48.541355,
36966.668,18.57093031,362.21091,133.70007,344.71921,126.34783,346.26898,60.022675,364.45557,48.821808,
36983.332,18.58138138,362.18863,133.53084,344.59116,126.34601,346.19308,59.899464,364.40567,48.962254,
37000,18.59183246,361.86584,133.73537,344.31949,126.4234,346.07867,59.758484,364.32846,49.009903,
37016.668,18.60228353,361.62082,133.89482,344.11456,126.49119,345.92868,59.641975,364.2095,48.982754,
37033.332,18.6127346,361.69873,133.90541,344.1391,126.53587,345.84854,59.573734,364.11792,48.991646,
37050,18.62318567,361.76376,133.94617,344.14435,126.62272,345.70734,59.619129,364.00439,49.041145,
37066.668,18.63363675,361.60876,134.10951,344.04233,126.76546,345.60257,59.69294,363.88962,49.08691,
37083.332,18.64408782,361.50671,134.26161,343.99097,126.8943,345.58063,59.870323,363.85422,49.257397,
37100,18.65453889,361.4393,134.34583,343.95105,127.00598,345.61023,60.010033,363.90253,49.459206,
37116.668,18.66498997,361.41599,134.38377,343.93997,127.10749,345.61826,60.15654,363.86414,49.576168,
37133.332,18.67544104,361.36179,134.4333,343.95386,127.17592,345.59262,60.266827,363.80106,49.695759,
37150,18.68589211,361.27856,134.4998,343.93738,127.26363,345.65121,60.406452,363.83881,49.818886,
37166.668,18.69634319,361.20779,134.49687,343.94888,127.28673,345.71021,60.504147,363.89169,49.921593,
37183.332,18.70679426,361.15228,134.46077,343.93805,127.29826,345.75531,60.562092,363.88763,49.999443,
37200,18.71724533,361.11462,134.42014,343.92209,127.31048,345.75964,60.645428,363.88696,50.06366,
37216.668,18.72769641,361.06729,134.38741,343.89911,127.3043,345.77679,60.666107,363.89499,50.085045,
37233.332,18.73814748,360.99466,134.38174,343.86874,127.30164,345.75357,60.693665,363.88324,50.065582,
37250,18.74859855,360.94751,134.34029,343.85175,127.29073,345.69125,60.668133,363.83414,50.034096,
37266.668,18.75904963,360.96741,134.28123,343.82645,127.24928,345.64697,60.642418,363.81436,50.034882,
37283.332,18.7695007,360.93585,134.22841,343.80701,127.20358,345.57874,60.586792,363.75751,49.958157,
37300,18.77995177,360.98312,134.17336,343.80505,127.1778,345.46689,60.473087,363.64816,49.756351,
37316.668,18.79040285,360.72235,135.39755,343.80423,127.40237,345.14072,59.722603,363.12952,48.224911,
37333.332,18.80085392,358.62579,138.62035,343.29224,128.05975,343.72275,58.151165,360.74252,44.272667,
37350,18.81130499,355.82898,141.84016,342.42056,128.73245,341.67627,56.702976,356.91345,40.11528,
37366.668,18.82175607,353.74615,144.18875,341.92041,129.12617,340.21039,55.492832,353.84409,36.816067,
37383.332,18.83220714,351.80988,146.0014,341.60971,129.40533,339.06659,54.682274,350.9949,34.302433,
37400,18.84265821,350.81717,147.03221,341.61545,129.47772,338.74857,54.540974,349.90292,33.52729,
37416.668,17.64527874,351.05054,147.00357,341.77216,129.33884,339.11014,54.652538,350.51666,33.60041,
37433.332,13.92772743,351.1752,146.9375,341.89948,129.24124,339.49493,54.749256,351.02118,33.649368,
37450,10.36725576,350.65558,147.17186,341.7988,129.29483,339.45514,54.776661,350.81589,33.510059,
37466.668,6.64970445,349.97287,147.49133,341.53708,129.30814,339.17047,54.665543,350.21375,33.181602,
37483.332,3.036872899,349.67978,147.64001,341.37592,129.28159,339.147,54.483414,349.95929,32.825623,
37500,0.3110301887,349.59219,147.74097,341.45013,129.25679,339.27289,54.41441,350.07956,32.700123,
37516.668,0.3005999342,349.75159,147.81441,341.57581,129.26413,339.38699,54.390095,350.12173,32.586548,
37533.332,0.2901696797,349.78445,147.89499,341.67038,129.27051,339.37485,54.361595,349.98019,32.432476,
37550,0.2797394252,349.72034,148.04761,341.67874,129.29347,339.34763,54.354649,349.77881,32.313843,
37566.668,0.2693091707,349.47336,148.29054,341.61685,129.40184,339.32825,54.340118,349.65701,32.208027,
37583.332,0.2588789162,349.3078,148.53914,341.52432,129.45879,339.33203,54.315994,349.51837,32.093277,
37600,0.2484486618,349.28195,148.69859,341.49716,129.5455,339.34531,54.314117,349.53036,32.062347,
37616.668,0.2380184073,349.25711,148.82535,341.55463,129.6077,339.34238,54.29557,349.42584,31.998835,
37633.332,0.2275881528,349.22269,148.97202,341.53647,129.65469,339.34268,54.307537,349.33792,31.920563,
37650,0.2171578983,349.18195,149.05765,341.5336,129.70523,339.33932,54.330776,349.27637,31.88138,
37666.668,0.2067276438,349.01483,149.20195,341.51416,129.72968,339.33688,54.333519,349.25409,31.836432,
37683.332,0.1962973894,348.94339,149.2827,341.50989,129.75308,339.34671,54.336071,349.20212,31.795176,
37700,0.1858671349,348.83035,149.3502,341.45325,129.72766,339.30804,54.251736,349.13354,31.697834,
37716.668,0.1754368804,348.80722,149.39531,341.45966,129.72659,339.2818,54.154312,349.02243,31.551161,
37733.332,0.1650066259,348.77774,149.36644,341.46478,129.64528,339.26965,54.109173,348.90799,31.37875,
37750,0.1545763714,348.74957,149.35483,341.46448,129.60326,339.26242,54.027817,348.87555,31.268747,
37766.668,0.1441461169,348.68134,149.32117,341.43835,129.536,339.2933,53.960144,348.85587,31.172991,
37783.332,0.1337158625,348.58182,149.28276,341.44733,129.49916,339.31567,53.909576,348.85541,31.074465,
37800,0.123285608,348.54477,149.26292,341.4494,129.41646,339.30841,53.860329,348.802,30.982187,
37816.668,0.1128553535,348.52905,149.22035,341.4455,129.40184,339.29736,53.824615,348.71933,30.856894,
37833.332,0.102425099,348.46198,149.20349,341.42084,129.33473,339.24927,53.826488,348.6312,30.829824,
37850,0.09199484453,348.3927,149.19327,341.40094,129.33522,339.24213,53.858337,348.60022,30.821997,
37866.668,0.08156459005,348.31216,149.18817,341.34906,129.37715,339.2821,53.942661,348.58749,30.860645,
37883.332,0.07113433557,348.20865,149.20236,341.29272,129.38396,339.34088,54.053791,348.66412,30.973507,
37900,0.06070408109,347.9523,149.25459,341.12802,129.47169,339.43637,54.195591,348.8107,31.080873,
37916.668,0.0502738266,347.54034,149.41,340.89539,129.56999,339.56845,54.306915,349.00711,31.218702,
37933.332,0.03984357212,347.12399,149.54053,340.65372,129.66986,339.70322,54.481861,349.21243,31.376831,
37950,0.02941331764,346.69876,149.74461,340.42203,129.80585,339.76514,54.652363,349.40588,31.565144,
37966.668,0.01898306316,346.4072,149.73112,340.25473,129.89101,339.78619,54.889683,349.34546,31.746634,
37983.332,0.008552808675,347.41553,148.82666,340.22888,129.81506,339.92514,55.498192,349.57941,32.556664,
38000,0.628318531,350.01672,146.68066,340.65146,129.30643,340.6825,56.740421,351.98392,35.041073,
38016.668,4.345869838,353.23401,144.01358,341.36407,128.87187,341.85168,58.16806,355.56125,38.476677,
38033.332,7.958701389,355.42505,141.82916,342.28156,128.64056,342.85257,59.445251,358.11719,41.568176,
38050,11.62389282,356.90289,139.9035,342.41235,128.05774,343.58347,60.383316,359.83615,44.130959,
38066.668,15.28908425,358.09595,137.83237,342.68863,127.67646,344.06555,61.104347,361.16727,46.400753,
38083.332,18.5368569,358.89615,136.27707,343.05804,127.40753,344.46289,61.386002,362.17157,47.958122,
38100,18.54728715,359.10947,135.5096,343.1463,127.19727,344.51804,61.308121,362.37259,48.529972,
38116.668,18.5577174,359.53101,134.66649,343.18726,126.87076,344.64316,61.332626,362.70264,49.228733,
38133.332,18.56814766,359.98322,133.80568,343.19687,126.578,344.89581,61.228283,363.17355,49.767033,
38150,18.57857791,359.95114,133.50684,342.90823,126.37016,344.81439,61.056995,363.14032,49.80724,
38166.668,18.58900817,359.90573,133.33316,342.73154,126.30598,344.68732,60.920094,363.02588,49.86298,
38183.332,18.59943842,359.84232,133.24384,342.61646,126.26091,344.46368,60.683914,362.82547,49.707203,
38200,18.60986868,359.81555,133.19292,342.56909,126.21843,344.25323,60.483322,362.61557,49.481674,
38216.668,18.62029893,359.80936,133.13884,342.53632,126.20574,344.19678,60.395889,362.56512,49.486908,
38233.332,18.63072918,359.69943,133.23499,342.43753,126.25124,344.13535,60.367729,362.53476,49.51157,
38250,18.64115944,359.59705,133.27713,342.33643,126.31921,344.04254,60.388817,362.41187,49.552822,
38266.668,18.65158969,359.55249,133.33395,342.33304,126.36415,344.04572,60.480347,362.41644,49.646648,
38283.332,18.66201995,359.50662,133.3519,342.34967,126.44135,344.04755,60.614834,362.42654,49.751144,
38300,18.6724502,359.45145,133.39439,342.35175,126.56566,344.04053,60.653828,362.36713,49.83955,
38316.668,18.68288046,359.37424,133.42621,342.39157,126.68759,344.04959,60.788807,362.349,49.965992,
38333.332,18.69331071,359.34344,133.42448,342.48843,126.76159,344.11572,60.912029,362.39929,50.096275,
38350,18.70374096,359.2594,133.44624,342.53094,126.86418,344.1431,61.017742,362.40927,50.220356,
38366.668,18.71417122,359.17416,133.45456,342.56183,126.93494,344.17078,61.081379,362.40115,50.285992,
38383.332,18.72460147,359.14368,133.42169,342.60236,126.98669,344.18555,61.181343,362.41739,50.33448,
38400,18.73503173,359.08566,133.37962,342.63898,127.05309,344.21387,61.205715,362.4183,50.350384,
38416.668,18.74546198,359.01489,133.33971,342.64902,127.05865,344.16519,61.251648,362.40005,50.412823,
38433.332,18.75589224,358.9877,133.28316,342.62842,127.0471,344.15839,61.261253,362.34677,50.410942,
38450,18.76632249,358.96762,133.2213,342.60721,127.05746,344.12213,61.260605,362.37851,50.411556,
38466.668,18.77675274,358.94562,133.14421,342.54874,127.0065,344.04349,61.19582,362.28302,50.293095,
38483.332,18.787183,358.98859,133.06641,342.5256,126.97356,343.89603,61.082958,362.09229,50.072845,
38500,18.79761325,358.98242,133.20148,342.49283,126.9628,343.81918,60.960175,362.08292,49.824986,
38516.668,18.80804351,358.26172,135.01572,342.26852,127.30568,343.37048,60.051319,361.39136,47.907864,
38533.332,18.81847376,355.59311,138.50322,341.53424,128.04558,341.70911,58.338455,358.33798,43.379261,
38550,18.82890402,352.70605,141.63045,340.42087,128.35887,339.77014,57.043282,354.69778,39.68491,
38566.668,18.83933427,350.36612,143.76512,339.82535,128.67563,338.39191,56.004082,351.7551,36.717022,
38583.332,18.74483617,348.4632,145.25726,339.41754,128.93507,337.51486,55.436588,349.30057,34.722588,
38600,15.07964474,347.85519,145.86241,339.44757,128.96724,337.53574,55.539253,348.97324,34.431831,
38616.668,11.41445331,348.229,145.74533,339.62872,128.88403,338.08295,55.696728,349.85669,34.612968,
38633.332,7.749261879,348.13663,145.77995,339.56863,128.95729,338.35284,55.776108,350.17484,34.667198,
38650,4.08407045,347.46396,146.09651,339.46899,128.95439,338.17224,55.769756,349.68353,34.473083,
38666.668,0.4188790203,346.88358,146.45398,339.23569,128.92203,337.9169,55.665913,349.10385,34.105999,
38683.332,0.3039376156,346.61472,146.64917,339.22113,128.93265,337.93344,55.50584,348.97824,33.828884,
38700,0.2935073611,346.76892,146.77066,339.3714,128.97743,338.06598,55.478867,349.05734,33.714523,
38716.668,0.2830771066,347.00131,146.99632,339.56503,129.04651,338.07129,55.452694,349.02539,33.624477,
38733.332,0.2726468522,347.22415,147.20158,339.70923,129.15923,337.99219,55.385967,348.73096,33.451141,
38750,0.2622165977,347.2963,147.60222,339.80008,129.32008,337.86011,55.40271,348.37378,33.334694,
38766.668,0.2517863432,347.18256,148.03008,339.80026,129.55504,337.7392,55.341114,348.09488,33.211758,
38783.332,0.2413560887,347.0524,148.62166,339.75031,129.81375,337.69702,55.261177,347.89813,33.057941,
38800,0.2309258342,347.04419,149.17006,339.77521,130.06471,337.65732,55.177029,347.82886,32.957134,
38816.668,0.2204955798,347.172,149.64177,339.84091,130.25996,337.68115,55.109947,347.73776,32.847538,
38833.332,0.2100653253,347.30737,150.0504,339.88141,130.45938,337.63852,54.972855,347.63773,32.737179,
38850,0.1996350708,347.3259,150.48303,339.92139,130.61612,337.55664,54.819859,347.45203,32.590645,
38866.668,0.1892048163,347.24841,150.90535,339.89551,130.7601,337.47375,54.61459,347.32083,32.419159,
38883.332,0.1787745618,347.22549,151.25717,339.89041,130.84178,337.44159,54.345871,347.22174,32.156895,
38900,0.1683443073,347.21524,151.59126,339.88028,130.91371,337.37546,54.055885,347.09308,31.874292,
38916.668,0.1579140529,347.3367,151.79713,339.92545,130.8978,337.27637,53.741413,346.89941,31.59874,
38933.332,0.1474837984,347.4295,151.98273,340.00729,130.82933,337.17563,53.384892,346.68484,31.254034,
38950,0.1370535439,347.54315,152.1602,340.07947,130.78075,337.07538,53.089653,346.50024,30.974558,
38966.668,0.1266232894,347.57373,152.31007,340.09933,130.70081,336.96518,52.763218,346.30829,30.676626,
38983.332,0.1161930349,347.54742,152.47075,340.11627,130.61984,336.85278,52.433563,346.10785,30.37821,
39000,0.1057627804,347.55817,152.50887,340.08728,130.5217,336.79797,52.121727,345.98227,30.095577,
39016.668,0.09533252597,347.5878,152.54356,340.07413,130.40788,336.78876,51.799232,345.9371,29.818068,
39033.332,0.08490227148,347.561,152.54028,340.09406,130.26323,336.7645,51.510307,345.90173,29.599257,
39050,0.074472017,347.52444,152.54282,340.05811,130.15327,336.76968,51.288532,345.82538,29.361353,
39066.668,0.06404176252,347.3197,152.57687,339.98495,130.09911,336.79471,51.141987,345.88034,29.218147,
39083.332,0.05361150804,347.09924,152.62691,339.85815,130.06874,336.87997,51.030518,345.95667,29.11727,
39100,0.04318125356,346.89075,152.66896,339.78644,130.07317,336.97931,50.983196,346.06909,29.098818,
39116.668,0.03275099907,346.75674,152.69934,339.71384,130.0854,336.98602,51.013348,346.07907,29.050674,
39133.332,0.02232074459,346.75171,152.69116,339.78033,130.0947,336.91956,51.124306,345.93079,29.059038,
39150,0.01189049011,347.5282,151.90935,339.89279,130.00722,336.87946,51.486755,345.75525,29.290592,
39166.668,0.001460235627,349.76849,150.08736,340.38141,129.5952,337.3233,52.422867,346.98654,30.789228,
39183.332,3.246312409,353.21704,147.06256,341.31497,128.89383,338.58835,53.935894,350.81549,34.22868,
39200,6.911503838,355.99243,144.00067,342.20215,128.27365,339.98291,55.38876,354.01099,37.479012,
39216.668,10.57669527,357.48236,141.92062,342.61871,127.86551,340.92276,56.6343,356.25143,40.414032,
39233.332,14.2418867,358.52225,139.69536,342.66623,127.53701,341.51349,57.672012,357.80112,42.939537,
39250,17.90707813,359.07831,137.89389,342.58093,127.25565,342.09808,58.47488,359.2402,45.222088,
39266.668,18.54394947,359.38678,136.71007,342.5806,127.06498,342.61365,58.914173,360.19131,46.60392,
39283.332,18.55437972,359.52362,135.90028,342.54852,126.90742,342.92728,59.280979,360.73077,47.753262,
39300,18.56480998,360.03278,134.86072,342.78064,126.74542,343.09674,59.524754,361.14447,48.548229,
39316.668,18.57524023,360.2002,134.34811,342.87219,126.67749,343.18457,59.616493,361.24313,48.829342,
39333.332,18.58567049,360.09055,134.27429,342.78973,126.68406,343.08792,59.6096,361.16882,48.954403,
39350,18.59610074,359.87924,134.37859,342.6492,126.74667,343.0072,59.539391,361.13654,48.99242,
39366.668,18.60653099,359.86075,134.37784,342.63461,126.78482,342.91492,59.459324,361.02676,48.916122,
39383.332,18.61696125,359.93524,134.34581,342.64685,126.81953,342.83066,59.376499,360.91736,48.86832,
39400,18.6273915,359.97385,134.42662,342.64307,126.88448,342.70535,59.330971,360.79669,48.813942,
39416.668,18.63782176,359.896,134.55775,342.5878,126.95758,342.6235,59.294178,360.69034,48.827404,
